2023-06-18 00:00:30,kubotaa3,url,https://joyuew.com,#phishing,https://twitter.com/kubotaa3/status/1670219903624966144
2023-06-18 00:00:30,kubotaa3,ip,154.212.129.183,#phishing,https://twitter.com/kubotaa3/status/1670219903624966144
2023-06-18 00:00:30,kubotaa3,url,https://dianyuan800.com,#phishing,https://twitter.com/kubotaa3/status/1670219903624966144
2023-06-18 00:25:48,harugasumi,url,https://www.resonebamk.co.jp.szhulianj.com,#phishing,https://twitter.com/harugasumi/status/1670226270008000512
2023-06-18 00:33:57,harugasumi,url,https://peypey.ne.jp.yitesoftv.com,#phishing,https://twitter.com/harugasumi/status/1670228318678036480
2023-06-18 00:43:27,bubobubo_lover,url,https://techaulogy.com,#phishing,https://twitter.com/bubobubo_lover/status/1670230710156931074
2023-06-18 00:43:27,bubobubo_lover,url,https://crianzainfantil.com,#phishing,https://twitter.com/bubobubo_lover/status/1670230710156931074
2023-06-18 00:43:27,bubobubo_lover,url,https://derenmachinery.com,#phishing,https://twitter.com/bubobubo_lover/status/1670230710156931074
2023-06-18 00:59:28,CarlyGriggs13,url,https://refunddao.pro/?twclid=2-35p4ck4f0trm0bbb1xtu19isb,#phishing #scam #malware,https://twitter.com/CarlyGriggs13/status/1670234739943305216
2023-06-18 01:11:20,CarlyGriggs13,url,https://sevenpads.top/snx/?ref505,#phishing #malware,https://twitter.com/CarlyGriggs13/status/1670237726044565504
2023-06-18 01:21:52,CarlyGriggs13,url,https://suinew.dropmaster.website,#phishing #malware,https://twitter.com/CarlyGriggs13/status/1670240379734507520
2023-06-18 01:22:06,SGEmail2,ip,89.144.44.249,#phishing,https://twitter.com/SGEmail2/status/1670240436894699520
2023-06-18 01:33:14,CarlyGriggs13,url,https://conflxnetwork.com,#phishing #scam #malware,https://twitter.com/CarlyGriggs13/status/1670243239335526400
2023-06-18 02:10:25,CarlyGriggs13,url,https://web-telegramm.org,#phishing #scam #malware,https://twitter.com/CarlyGriggs13/status/1670252598354403328
2023-06-18 02:12:50,CyberSecApe,url,http://89.23.107.36/ing/f083db3a9ae72d37e609f50931dca58f/login/?,#phishing #scam,https://twitter.com/CyberSecApe/status/1670253203286548481
2023-06-18 02:12:50,CyberSecApe,md5,f083db3a9ae72d37e609f50931dca58f,#phishing #scam,https://twitter.com/CyberSecApe/status/1670253203286548481
2023-06-18 02:12:50,CyberSecApe,ip,89.23.107.36,#phishing #scam,https://twitter.com/CyberSecApe/status/1670253203286548481
2023-06-18 02:31:03,harugasumi,url,https://szsuheng.com,#phishing,https://twitter.com/harugasumi/status/1670257790336774144
2023-06-18 02:37:19,harugasumi,url,https://pay-usreelsiwxtog3f8edhg.rpayju.cyou,#phishing,https://twitter.com/harugasumi/status/1670259364404559872
2023-06-18 02:37:19,harugasumi,url,https://pay-usreelsiwxtog3f8edhg.5om4f8.cyou,#phishing,https://twitter.com/harugasumi/status/1670259364404559872
2023-06-18 02:42:50,harugasumi,url,https://ekicomjp.llopki.com,#phishing,https://twitter.com/harugasumi/status/1670260755600650240
2023-06-18 02:48:13,noladefense,url,https://btwerc3.xxuz.com/login.php,#phishing,https://twitter.com/noladefense/status/1670262109907607554
2023-06-18 02:48:13,noladefense,ip,198.55.123.185,#phishing,https://twitter.com/noladefense/status/1670262109907607554
2023-06-18 02:48:17,noladefense,url,https://dwefsa.proxydns.com/login.php?login_callback=%2Fjp%2F,#phishing,https://twitter.com/noladefense/status/1670262126999486465
2023-06-18 02:48:17,noladefense,url,https://tvwqec23.x24hr.com/login.php,#phishing,https://twitter.com/noladefense/status/1670262127351717888
2023-06-18 02:48:17,noladefense,ip,156.236.74.86,#phishing,https://twitter.com/noladefense/status/1670262126999486465
2023-06-18 02:48:23,noladefense,url,https://7v6d2i.itemdb.com/login.php,#phishing,https://twitter.com/noladefense/status/1670262149376032769
2023-06-18 02:48:26,noladefense,url,https://wenvuoerv80.itemdb.com/login.php,#phishing,https://twitter.com/noladefense/status/1670262164622303233
2023-06-18 02:48:26,noladefense,url,https://btwrecr34.zyns.com/login.php,#phishing,https://twitter.com/noladefense/status/1670262162483232770
2023-06-18 02:48:27,noladefense,url,https://vbtwrec43.instanthq.com/login.php,#phishing,https://twitter.com/noladefense/status/1670262168397152257
2023-06-18 02:48:29,noladefense,url,https://bnzwnk.my03.com/login.php,#phishing,https://twitter.com/noladefense/status/1670262175494025218
2023-06-18 03:06:52,CyberSecApe,url,http://mygov-services-ato.click,#phishing #scam,https://twitter.com/CyberSecApe/status/1670266801291419648
2023-06-18 03:10:48,CyberSecApe,url,http://myato-verify.info,#phishing #scam,https://twitter.com/CyberSecApe/status/1670267793315594241
2023-06-18 03:18:11,noladefense,url,https://hjtfdhu.mrbonus.com/login.php,#phishing,https://twitter.com/noladefense/status/1670269648674144256
2023-06-18 03:18:16,noladefense,url,https://stearncornmunuty.ru/id/834347223,#phishing,https://twitter.com/noladefense/status/1670269672464306177
2023-06-18 03:18:21,noladefense,ip,185.106.93.161,#phishing,https://twitter.com/noladefense/status/1670269693217722370
2023-06-18 03:18:21,noladefense,url,https://steamcomunuity.com/id/857329116029,#phishing,https://twitter.com/noladefense/status/1670269693217722370
2023-06-18 03:48:10,noladefense,url,https://0vedgu.4pu.com/login.php?login_callback=%2Fjp%2F,#phishing,https://twitter.com/noladefense/status/1670277196965900289
2023-06-18 03:48:15,noladefense,url,https://qhhvp1.dns05.com/login.php,#phishing,https://twitter.com/noladefense/status/1670277218860167168
2023-06-18 03:54:24,CarlyGriggs13,url,https://5e.eplay-cn.com,#phishing #scam,https://twitter.com/CarlyGriggs13/status/1670278763181928449
2023-06-18 03:59:35,CarlyGriggs13,url,https://wanmeibisai.com,#phishing #scam #malware,https://twitter.com/CarlyGriggs13/status/1670280069414092801
2023-06-18 04:36:05,CarlyGriggs13,url,https://moondao.biz/m/,#phishing #scam #malware,https://twitter.com/CarlyGriggs13/status/1670289254608519168
2023-06-18 04:42:05,CarlyGriggs13,url,https://boringpunks.com,#phishing #scam #malware,https://twitter.com/CarlyGriggs13/status/1670290764239183873
2023-06-18 04:46:34,CarlyGriggs13,url,https://1inchrewards.com,#phishing #malware,https://twitter.com/CarlyGriggs13/status/1670291893698150401
2023-06-18 04:48:14,noladefense,url,https://re5pxw.ezua.com/login.php?login_callback=%2Fjp%2F,#phishing,https://twitter.com/noladefense/status/1670292310985170945
2023-06-18 04:48:19,noladefense,url,https://evuoerv80.itsaol.com/login.php,#phishing,https://twitter.com/noladefense/status/1670292334783741957
2023-06-18 04:48:19,noladefense,url,https://vtwrecr34.vizvaz.com/login.php,#phishing,https://twitter.com/noladefense/status/1670292331520569345
2023-06-18 04:48:23,noladefense,url,https://eruverv79.itsaol.com/login.php,#phishing,https://twitter.com/noladefense/status/1670292352315916289
2023-06-18 04:59:07,PhishStats,ip,122.201.64.129,#phishing,https://twitter.com/PhishStats/status/1670295049588862976
